Data Processamento,TIPO DE BENEFICIARIO,ORGAO INSTITUIDOR,CARGO DO INSTITUIDOR,total_rendimento_bruto,max_rendimento_bruto,total_rendimento_iquido,max_rendimento_liquido,min_data_inicio_pensao,quantidade
2020-08-01,Filho,Comando da Aeronáutica,Marechal-do-Ar,42279.62,34233.20,37132.61,30536.02,1995-01-02,2
2020-08-01,Filho,Comando da Aeronáutica,Primeiro-Sargento,74522.67,9595.25,63457.48,7074.63,1993-12-03,22
2020-08-01,Filho,Comando da Aeronáutica,Primeiro-Tenente,496406.32,16572.45,401161.06,14709.08,1968-06-18,68
2020-08-01,Filho,Comando da Aeronáutica,Segundo-Sargento,118758.85,8109.00,102205.19,7233.24,1945-08-09,36
2020-08-01,Filho,Comando da Aeronáutica,Segundo-Tenente,439004.08,14905.10,373799.05,12992.88,1945-07-03,87
2020-08-01,Filho,Comando da Aeronáutica,Soldado de 1ª Classe,20974.14,2638.62,18413.55,2319.94,2004-04-11,8
2020-08-01,Filho,Comando da Aeronáutica,Soldado de 1ª Classe/ 2ª Classe,24084.33,2294.50,21365.87,2036.01,2000-07-30,14
2020-08-01,Filho,Comando da Aeronáutica,Suboficial,211474.54,10919.13,185453.06,13772.93,1999-08-20,58
2020-08-01,Filho,Comando da Aeronáutica,Taifeiro de 1ª Classe,993.91,557.99,886.59,497.74,1977-07-03,2
2020-08-01,Filho,Comando da Aeronáutica,Taifeiro-Mor,4124.39,4124.39,3481.93,3481.93,2007-02-26,1
2020-08-01,Filho,Comando da Aeronáutica,Tenente-Brigadeiro-do-Ar,30149.03,15634.45,23709.48,12729.31,2013-11-25,2
2020-08-01,Filho,Comando da Aeronáutica,Tenente-Coronel,57171.36,11965.05,44400.92,8607.17,1946-11-29,7
2020-08-01,Filho,Comando da Aeronáutica,Terceiro-Sargento,122862.09,5852.25,104284.79,4654.02,1974-01-05,56
2020-08-01,Filho,Comando da Marinha,Almirante,179678.15,32222.80,153045.92,27024.94,1988-12-01,8
2020-08-01,Filho,Comando da Marinha,Almirante-de-Esquadra,37516.75,27884.97,32822.82,25235.90,2015-06-01,2
2020-08-01,Filho,Comando da Marinha,Cabo (engajado),137814.93,4360.82,120895.25,3681.64,1982-08-01,79
2020-08-01,Filho,Comando da Marinha,Capitao-de-Corveta,59813.46,19736.64,42217.97,12572.25,1961-06-01,5
2020-08-01,Filho,Comando da Marinha,Capitao-de-Fragata,69448.73,23930.10,54762.37,18643.91,2004-03-01,7
2020-08-01,Filho,Comando da Marinha,Capitao-de-Mar-e-Guerra,109707.01,22048.17,86494.35,14083.33,1969-07-01,11
2020-08-01,Filho,Comando da Marinha,Capitao-Tenente,147056.23,17630.55,116684.04,14909.06,1982-01-01,18
2020-08-01,Filho,Comando da Marinha,Contra-Almirante,163314.74,25604.50,139278.94,22711.20,1989-05-01,14
2020-08-01,Filho,Comando da Marinha,Guarda-Marinha,2267.64,2267.64,2011.41,2011.41,2015-05-01,1
2020-08-01,Filho,Comando da Marinha,"Marinheiro, Soldado Fuzileiro Naval",63213.49,3216.42,56158.42,2852.98,1960-05-01,40
2020-08-01,Filho,Comando da Marinha,Primeiro-Sargento,129165.08,9485.59,110541.76,8435.60,1970-09-01,39
2020-08-01,Filho,Comando da Marinha,Primeiro-Tenente,708418.25,16160.20,590984.95,14624.99,1964-07-01,93
2020-08-01,Filho,Comando da Marinha,Segundo-Sargento,308627.16,8223.50,257268.26,7338.65,1952-12-01,102
2020-08-01,Filho,Comando da Marinha,Segundo-Tenente,1493887.97,14416.20,1264204.42,12787.18,1967-08-01,263
2020-08-01,Filho,Comando da Marinha,Suboficial,240941.80,10795.75,205688.37,9770.16,1968-04-01,56
2020-08-01,Filho,Comando da Marinha,Terceiro-Sargento,314098.29,6502.50,266486.72,5884.77,1968-01-01,130
2020-08-01,Filho,Comando da Marinha,Vice-Almirante,70455.65,13484.55,58817.52,11920.35,2000-12-01,9
2020-08-01,Filho,Comando do Exército,Aspirante-a-Oficial,2907.70,2907.70,2496.23,2496.23,2010-06-01,1
2020-08-01,Filho,Comando do Exército,Cabo (engajado),174815.19,3809.15,137106.06,3310.03,1995-04-01,96
2020-08-01,Filho,Comando do Exército,Cabo (nao engajado),307.22,307.22,268.83,268.83,2015-03-01,1
2020-08-01,Filho,Comando do Exército,Capitao,350669.69,16534.35,284974.68,14147.84,1995-04-01,55
2020-08-01,Filho,Comando do Exército,Coronel,346733.79,22329.45,268382.81,18907.91,1995-06-01,34
2020-08-01,Filho,Comando do Exército,General-de-Brigada,358374.71,25692.20,281251.05,20457.99,1995-07-01,35
2020-08-01,Filho,Comando do Exército,General-de-Divisao,163709.41,27048.72,130566.77,23261.91,1960-08-01,14
2020-08-01,Filho,Comando do Exército,General-de-Exercito,171911.71,29542.02,141950.01,25406.14,1995-07-01,13
2020-08-01,Filho,Comando do Exército,Inválido,18358.65,8462.32,26825.50,13487.74,2001-01-01,4
2020-08-01,Filho,Comando do Exército,Major,491223.90,20956.32,408847.43,18022.45,1995-02-01,60
2020-08-01,Filho,Comando do Exército,Marechal,380935.89,31778.99,323913.33,27806.63,1995-02-01,21
2020-08-01,Filho,Comando do Exército,Primeiro-Sargento,194239.14,9540.42,166714.21,12219.23,1995-07-01,57
2020-08-01,Filho,Comando do Exército,Primeiro-Tenente,824370.17,14606.60,673245.49,12625.16,1965-04-01,130
2020-08-01,Filho,Comando do Exército,Segundo-Sargento,388102.25,8490.60,321926.92,7301.94,1972-07-01,127
2020-08-01,Filho,Comando do Exército,Segundo-Tenente,4623291.70,14755.30,4177166.44,139663.93,1993-04-13,873
2020-08-01,Filho,Comando do Exército,Soldado,178600.66,2927.52,158451.94,3074.49,1995-06-01,115
2020-08-01,Filho,Comando do Exército,Soldado-Recruta,9444.15,1272.04,8294.36,1151.20,2009-10-10,12
2020-08-01,Filho,Comando do Exército,Subtenente,255169.14,11830.66,199047.11,10174.39,1995-06-01,55
2020-08-01,Filho,Comando do Exército,Taifeiro de 2ª Classe,718.24,718.24,617.70,617.70,2008-11-01,1
2020-08-01,Filho,Comando do Exército,Taifeiro-Mor,886.56,443.28,638.38,381.24,2013-08-01,2
2020-08-01,Filho,Comando do Exército,Tenente-Coronel,462068.81,22271.30,362370.08,18814.57,1995-07-01,43
2020-08-01,Filho,Comando do Exército,Terceiro-Sargento,466099.26,6349.50,391787.35,29775.09,1995-02-01,181
2020-08-01,Filho,Comando do Exército,Vários,28271.89,24808.00,25033.60,21974.41,2003-03-01,2
2020-08-01,Filho(a) adotivo ou Enteado(a),Comando da Aeronáutica,Brigadeiro,27977.60,27977.60,18962.49,18962.49,2017-03-16,1
2020-08-01,Filho(a) adotivo ou Enteado(a),Comando da Aeronáutica,Primeiro-Sargento,9046.95,9046.95,6805.30,6805.30,2019-06-18,1
2020-08-01,Irmão (ã),Comando da Aeronáutica,Aspirante-a-Oficial,7997.68,3998.84,7237.92,3618.96,2000-01-22,2
2020-08-01,Irmão (ã),Comando da Aeronáutica,Cabo (engajado),3966.77,3966.77,3343.18,3343.18,2015-01-21,1
2020-08-01,Irmão (ã),Comando da Aeronáutica,Primeiro-Sargento,9647.87,9647.87,8731.33,8731.33,2001-05-23,1
2020-08-01,Irmão (ã),Comando da Aeronáutica,Segundo-Sargento,13356.00,6725.70,11999.26,6086.76,1999-06-07,2
2020-08-01,Irmão (ã),Comando da Aeronáutica,Terceiro-Sargento,9980.83,5087.25,8989.10,4603.97,1987-04-18,4
2020-08-01,Irmão (ã),Comando da Marinha,Almirante,122533.70,31146.60,92020.41,27627.05,1984-03-01,4
2020-08-01,Irmão (ã),Comando da Marinha,Almirante-de-Esquadra,82236.08,24786.64,62992.32,18593.75,1998-03-01,4
2020-08-01,Irmão (ã),Comando da Marinha,Cabo (engajado),364446.21,4255.74,326731.42,3851.45,1950-07-01,158
2020-08-01,Irmão (ã),Comando da Marinha,Capitao-de-Corveta,84865.06,21954.24,62836.19,15797.69,1960-05-01,6
2020-08-01,Irmão (ã),Comando da Marinha,Capitao-de-Fragata,134881.37,21825.00,102734.47,15712.89,1982-08-01,9
2020-08-01,Irmão (ã),Comando da Marinha,Capitao-de-Mar-e-Guerra,67781.88,22664.94,48266.16,16357.49,1998-10-01,3
2020-08-01,Irmão (ã),Comando da Marinha,Capitao-Tenente,113958.39,16991.10,74859.33,15376.95,1944-08-01,8
2020-08-01,Irmão (ã),Comando da Marinha,Contra-Almirante,119086.67,27334.50,82201.42,20978.22,1987-12-01,5
2020-08-01,Irmão (ã),Comando da Marinha,Guarda-Marinha,1209.40,1209.40,1094.51,1094.51,2018-09-01,1
2020-08-01,Irmão (ã),Comando da Marinha,"Marinheiro, Soldado Fuzileiro Naval",415696.74,3254.94,373902.54,2945.73,1949-08-01,293
2020-08-01,Irmão (ã),Comando da Marinha,Primeiro-Sargento,129613.53,9671.77,112966.93,7778.75,1956-09-01,31
2020-08-01,Irmão (ã),Comando da Marinha,Primeiro-Tenente,408367.52,18618.29,324417.37,14478.26,1966-02-01,36
2020-08-01,Irmão (ã),Comando da Marinha,Segundo-Sargento,773609.23,8301.60,682438.12,10630.66,1942-03-01,158
2020-08-01,Irmão (ã),Comando da Marinha,Segundo-Tenente,752292.00,14640.90,607905.64,12269.00,1951-05-01,96
2020-08-01,Irmão (ã),Comando da Marinha,Suboficial,135011.47,10795.75,113090.24,9491.01,1975-06-01,21
2020-08-01,Irmão (ã),Comando da Marinha,Terceiro-Sargento,1232454.34,7793.43,1066677.81,6832.47,1942-10-01,386
2020-08-01,Irmão (ã),Comando da Marinha,Vice-Almirante,25399.56,25399.56,18163.02,18163.02,2008-04-01,1
2020-08-01,Irmão (ã),Comando do Exército,Aspirante-a-Oficial,201367.51,12142.90,160405.46,8572.53,1995-07-01,29
2020-08-01,Irmão (ã),Comando do Exército,Cabo (engajado),481268.66,4176.93,474535.17,58787.80,1960-07-01,248
2020-08-01,Irmão (ã),Comando do Exército,Capitao,385142.30,16899.75,300899.94,14062.44,1995-07-01,43
2020-08-01,Irmão (ã),Comando do Exército,Coronel,286134.41,27578.52,211018.89,27506.22,1996-03-01,14
2020-08-01,Irmão (ã),Comando do Exército,General-de-Brigada,165305.12,25229.80,129779.73,21857.50,1995-09-01,11
2020-08-01,Irmão (ã),Comando do Exército,General-de-Divisao,140582.46,26211.36,100289.50,21240.25,1996-08-01,6
2020-08-01,Irmão (ã),Comando do Exército,General-de-Exercito,43544.99,28289.10,31279.15,19338.86,1997-08-01,3
2020-08-01,Irmão (ã),Comando do Exército,Major,489451.80,21732.48,449245.50,50272.97,1987-02-01,32
2020-08-01,Irmão (ã),Comando do Exército,Marechal,113558.07,31845.76,86977.92,24372.94,1998-09-01,8
2020-08-01,Irmão (ã),Comando do Exército,Primeiro-Sargento,245939.85,9485.59,207746.52,7410.39,1960-08-01,57
2020-08-01,Irmão (ã),Comando do Exército,Primeiro-Tenente,782552.39,14923.45,611797.80,12697.31,1960-08-01,90
2020-08-01,Irmão (ã),Comando do Exército,Segundo-Sargento,1490581.38,8013.60,1273207.66,6476.59,1945-11-25,363
2020-08-01,Irmão (ã),Comando do Exército,Segundo-Tenente,1128478.59,13556.90,1063788.30,152662.28,1945-02-07,151
2020-08-01,Irmão (ã),Comando do Exército,Soldado,333062.34,2947.55,291008.09,2579.12,1968-04-24,230
2020-08-01,Irmão (ã),Comando do Exército,Subtenente,65809.34,11090.38,52640.95,8084.98,1960-08-01,11
2020-08-01,Irmão (ã),Comando do Exército,Taifeiro de 1ª Classe,3069.00,3069.00,2626.78,2626.78,2009-08-01,1
2020-08-01,Irmão (ã),Comando do Exército,Tenente-Coronel,313760.46,22500.00,231325.76,18407.82,1995-08-01,20
2020-08-01,Irmão (ã),Comando do Exército,Terceiro-Sargento,3893301.83,6502.50,3364890.41,33500.32,1960-07-01,1400
2020-08-01,Mãe,Comando da Aeronáutica,Aspirante-a-Oficial,29333.15,10460.45,23232.76,8157.74,1994-03-30,3
2020-08-01,Mãe,Comando da Aeronáutica,Cabo (engajado),96436.09,3809.15,85412.51,3397.78,1977-11-05,28
2020-08-01,Mãe,Comando da Aeronáutica,Capitao,202775.19,15808.25,153057.64,13933.80,1963-04-24,15
2020-08-01,Mãe,Comando da Aeronáutica,Major,69873.30,20898.36,54299.43,18396.30,1989-11-02,4
2020-08-01,Mãe,Comando da Aeronáutica,Primeiro-Sargento,73828.13,9233.33,60524.90,8218.73,1989-03-16,9
2020-08-01,Mãe,Comando da Aeronáutica,Primeiro-Tenente,276553.66,14740.85,213259.16,12796.91,1971-04-27,22
2020-08-01,Mãe,Comando da Aeronáutica,Segundo-Sargento,213871.50,7965.90,178354.59,6765.21,1978-10-17,31
2020-08-01,Mãe,Comando da Aeronáutica,Segundo-Tenente,381969.36,14420.56,303052.78,11224.22,1977-08-10,37
2020-08-01,Mãe,Comando da Aeronáutica,Soldado de 1ª Classe,87767.82,2657.88,77688.29,2387.96,1980-10-12,34
2020-08-01,Mãe,Comando da Aeronáutica,Soldado de 1ª Classe/ 2ª Classe,186367.36,2302.55,167727.13,4183.61,1963-04-18,83
2020-08-01,Mãe,Comando da Aeronáutica,Suboficial,102557.41,12029.55,80441.96,9172.48,2008-01-22,11
2020-08-01,Mãe,Comando da Aeronáutica,Taifeiro de 1ª Classe,3185.25,3185.25,2769.88,2769.88,2013-01-10,1
2020-08-01,Mãe,Comando da Aeronáutica,Tenente-Coronel,9234.36,9234.36,7364.83,7364.83,2016-09-15,1
2020-08-01,Mãe,Comando da Aeronáutica,Terceiro-Sargento,1041797.39,6339.40,907007.31,5446.94,1966-12-10,209
2020-08-01,Mãe,Comando da Aeronáutica,Vários,29346.55,29346.55,21764.34,21764.34,2002-03-31,1
2020-08-01,Mãe,Comando da Marinha,Cabo (engajado),160822.50,3914.23,140460.27,3542.38,1982-07-01,49
2020-08-01,Mãe,Comando da Marinha,Capitao-de-Corveta,88459.30,19071.36,64585.71,13906.16,1968-06-01,6
2020-08-01,Mãe,Comando da Marinha,Capitao-de-Fragata,41737.50,21712.50,29729.95,15115.48,1979-12-01,2
2020-08-01,Mãe,Comando da Marinha,Capitao-de-Mar-e-Guerra,62865.99,22214.94,49039.03,20104.53,1983-07-01,3
2020-08-01,Mãe,Comando da Marinha,Capitao-Tenente,80600.92,16260.30,60194.89,12061.75,1976-05-01,6
2020-08-01,Mãe,Comando da Marinha,Guarda-Marinha,19165.30,10094.70,16480.12,9135.71,1977-08-01,2
2020-08-01,Mãe,Comando da Marinha,"Marinheiro-Recruta, Soldado-Recruta",1272.04,1272.04,1128.31,1128.31,2012-10-01,1
2020-08-01,Mãe,Comando da Marinha,"Marinheiro, Soldado Fuzileiro Naval",181704.99,3023.82,163932.38,2736.56,1971-08-01,81
2020-08-01,Mãe,Comando da Marinha,Primeiro-Sargento,18203.56,9266.27,14729.73,7472.79,2000-02-01,2
2020-08-01,Mãe,Comando da Marinha,Primeiro-Tenente,117301.80,14841.00,90189.62,10805.93,1970-09-01,11
2020-08-01,Mãe,Comando da Marinha,Segundo-Sargento,46924.50,7632.00,38541.10,6400.50,1995-03-01,7
2020-08-01,Mãe,Comando da Marinha,Segundo-Tenente,160317.20,14081.20,124537.84,10690.07,1974-07-01,15
2020-08-01,Mãe,Comando da Marinha,Suboficial,74507.70,10795.75,58179.47,8520.86,2006-11-01,7
2020-08-01,Mãe,Comando da Marinha,Terceiro-Sargento,540701.23,6273.00,472034.55,5480.02,1974-12-01,115
2020-08-01,Mãe,Comando da Marinha,Vários,5211.24,5211.24,4574.47,4574.47,1992-08-01,1
2020-08-01,Mãe,Comando da Marinha,Vice-Almirante,52551.84,26856.96,42557.57,24305.55,1967-01-01,2
2020-08-01,Mãe,Comando do Exército,Aspirante-a-Oficial,105213.46,10667.10,81759.27,8704.86,1995-02-01,12
2020-08-01,Mãe,Comando do Exército,Cabo (engajado),641957.15,4150.98,556583.58,3632.16,1990-10-01,199
2020-08-01,Mãe,Comando do Exército,Capitao,400895.71,16534.51,305261.25,14307.71,1995-07-01,38
2020-08-01,Mãe,Comando do Exército,Coronel,146755.23,22214.94,111986.38,18736.86,2000-02-01,11
2020-08-01,Mãe,Comando do Exército,General-de-Brigada,70353.11,23731.00,56585.77,20408.67,2001-12-01,4
2020-08-01,Mãe,Comando do Exército,General-de-Divisao,82883.64,27855.96,56211.93,19116.23,2000-03-01,3
2020-08-01,Mãe,Comando do Exército,General-de-Exercito,133164.85,27884.97,100113.61,22788.26,2002-02-01,8
2020-08-01,Mãe,Comando do Exército,Inválido,21015.35,7616.36,33189.21,6391.23,2004-07-01,14
2020-08-01,Mãe,Comando do Exército,Major,191574.27,20512.80,141964.22,15829.24,1999-10-25,14
2020-08-01,Mãe,Comando do Exército,Marechal,132779.47,29603.30,93656.41,20172.56,2000-05-01,7
2020-08-01,Mãe,Comando do Exército,Primeiro-Sargento,66029.12,9485.75,51888.65,7166.91,1995-07-01,13
2020-08-01,Mãe,Comando do Exército,Primeiro-Tenente,579904.29,15279.60,448884.62,12125.11,1995-02-01,62
2020-08-01,Mãe,Comando do Exército,Segundo-Sargento,351367.68,8109.00,300886.68,6929.05,1994-04-01,77
2020-08-01,Mãe,Comando do Exército,Segundo-Tenente,1342881.87,13257.46,1058674.72,11206.92,1995-01-01,154
2020-08-01,Mãe,Comando do Exército,Soldado,665107.90,3062.34,578164.87,2633.62,1990-11-13,327
2020-08-01,Mãe,Comando do Exército,Soldado-Recruta,12554.18,1401.40,11273.62,1113.04,2003-01-01,12
2020-08-01,Mãe,Comando do Exército,Subtenente,113989.57,11165.89,89272.74,9164.30,1995-07-01,14
2020-08-01,Mãe,Comando do Exército,Taifeiro de 2ª Classe,5945.06,3116.26,5119.89,2726.76,1999-02-01,2
2020-08-01,Mãe,Comando do Exército,Tenente-Coronel,201146.16,21937.50,144387.93,14991.48,1999-05-01,13
2020-08-01,Mãe,Comando do Exército,Terceiro-Sargento,3541733.88,6234.75,3015499.87,5277.50,1968-12-08,759
2020-08-01,Mãe,Comando do Exército,Vários,4769.67,4769.67,4547.72,4547.72,2015-11-01,1
2020-08-01,Menor sob guarda ou tutela,Comando da Aeronáutica,Segundo-Sargento,8109.00,4054.50,6857.88,3428.94,2007-02-08,2
2020-08-01,Menor sob guarda ou tutela,Comando da Aeronáutica,Segundo-Tenente,2921.09,2921.09,2553.00,2553.00,2008-02-19,1
2020-08-01,Menor sob guarda ou tutela,Comando da Aeronáutica,Tenente-Coronel,23850.00,23850.00,16293.16,16293.16,2010-11-13,1
2020-08-01,Menor sob guarda ou tutela,Comando da Aeronáutica,Terceiro-Sargento,1749.92,1749.92,1560.94,1560.94,2018-05-06,1
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Cabo (engajado),2075.32,2075.32,1878.17,1878.17,2013-10-01,1
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Primeiro-Sargento,552.85,552.85,500.33,500.33,2020-07-01,1
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Primeiro-Tenente,24506.09,14098.95,19409.59,10517.80,2004-10-01,4
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Segundo-Sargento,1311.75,1311.75,1187.14,1187.14,2018-07-01,1
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Segundo-Tenente,26611.41,7320.45,21835.91,5607.17,2009-03-01,6
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Suboficial,6297.50,3598.57,-1799.47,3131.10,2015-03-01,2
2020-08-01,Menor sob guarda ou tutela,Comando da Marinha,Terceiro-Sargento,5597.22,2926.12,5009.69,2592.33,2014-10-01,4
2020-08-01,Não informado,Comando da Aeronáutica,Segundo-Tenente,31195.85,8913.10,26564.79,8066.36,1993-12-03,4
2020-08-01,Neto (a),Comando da Marinha,Almirante,31736.30,31736.30,21692.35,21692.35,1988-04-01,1
2020-08-01,Neto (a),Comando da Marinha,Cabo (engajado),3940.50,3940.50,3394.91,3394.91,2014-11-01,1
2020-08-01,Neto (a),Comando da Marinha,Primeiro-Tenente,28115.42,14511.20,25377.89,13132.64,1957-10-01,4
2020-08-01,Neto (a),Comando da Marinha,Segundo-Sargento,13642.20,8109.00,10723.17,6223.33,2009-11-01,2
2020-08-01,Neto (a),Comando da Marinha,Segundo-Tenente,44589.00,13305.78,33391.74,9599.63,1984-01-01,5
2020-08-01,Neto (a),Comando do Exército,Cabo (engajado),453.14,453.14,389.72,389.72,2003-08-01,1
2020-08-01,Neto (a),Comando do Exército,Capitao,53668.11,16899.75,40567.75,14707.36,1995-09-01,4
2020-08-01,Neto (a),Comando do Exército,Coronel,35192.74,20840.82,25301.04,14613.86,1998-12-01,3
2020-08-01,Neto (a),Comando do Exército,General-de-Brigada,77504.42,26935.55,60130.14,17370.77,1996-09-01,5
2020-08-01,Neto (a),Comando do Exército,General-de-Divisao,113883.84,27115.20,91931.86,23725.81,1996-09-01,6
2020-08-01,Neto (a),Comando do Exército,General-de-Exercito,27884.97,27884.97,19082.50,19082.50,2007-01-01,1
2020-08-01,Neto (a),Comando do Exército,Inválido,17320.00,17320.00,22377.67,22377.67,2003-01-01,1
2020-08-01,Neto (a),Comando do Exército,Major,98036.40,20956.32,76501.38,18336.79,1996-09-01,6
2020-08-01,Neto (a),Comando do Exército,Marechal,55558.80,28901.80,36983.85,19203.95,1997-12-01,2
2020-08-01,Neto (a),Comando do Exército,Primeiro-Sargento,43260.86,9156.61,33875.22,6888.65,1995-07-01,6
2020-08-01,Neto (a),Comando do Exército,Primeiro-Tenente,114990.15,14676.10,89865.68,12841.60,1996-08-01,13
2020-08-01,Neto (a),Comando do Exército,Segundo-Sargento,18472.14,7155.32,15956.62,5959.50,1995-12-01,5
2020-08-01,Neto (a),Comando do Exército,Segundo-Tenente,128651.95,13257.30,106875.42,9423.65,1997-10-01,22
2020-08-01,Neto (a),Comando do Exército,Soldado,2241.55,2241.55,1961.37,1961.37,2002-10-01,1
2020-08-01,Neto (a),Comando do Exército,Subtenente,9685.33,9685.33,7537.10,7537.10,1996-08-01,1
2020-08-01,Neto (a),Comando do Exército,Tenente-Coronel,2489.05,2489.05,2122.86,2122.86,2011-12-01,1
2020-08-01,Neto (a),Comando do Exército,Terceiro-Sargento,36633.76,6502.50,30065.66,4994.40,1995-09-01,12
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando da Marinha,Inválido,0.00,0.00,59328.47,20900.00,1987-01-01,20
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando da Marinha,"Marinheiro, Soldado Fuzileiro Naval",398.89,398.89,361.00,361.00,2001-01-01,1
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,Aspirante-a-Oficial,5815.41,5815.41,4558.52,4558.52,2018-04-01,1
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,Cabo (engajado),85346.68,4623.52,73360.96,3963.63,1982-11-30,35
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,Capitao,1408285.93,17904.60,1058356.98,14307.71,1968-10-01,132
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,Coronel,1152676.93,22443.96,838673.71,18612.47,1995-12-01,91
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,General-de-Brigada,1807584.78,27719.00,1322827.97,24410.59,1995-07-01,118
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,General-de-Divisao,1196055.14,28630.68,878736.93,27710.85,1960-08-01,70
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,General-de-Exercito,880562.37,31804.31,716951.96,82652.87,1995-02-01,50
2020-08-01,Outros (Pessoas sem Vínculo Militar),Comando do Exército,Inválido,82964.55,8891.40,177096.90,17782.80,2001-01-01,51
